año;fluencia medida;fluencia calculada;uno menos gamma index
2018;1.3.6.1.4.1.9590.100.1.2.124941619312745220141140791200459193532;1.3.6.1.4.1.9590.100.1.2.382643750712201973405912311453442606676;2.0496
2019;1.3.6.1.4.1.9590.100.1.2.372949398612357033020954571632994213950;1.3.6.1.4.1.9590.100.1.2.56453726912628070128540038581335757005;2.0496
2018;1.3.6.1.4.1.9590.100.1.2.30148456911610859124492647820568420961;1.3.6.1.4.1.9590.100.1.2.219844522712763921628477787313324809969;2.0474
2018;1.3.6.1.4.1.9590.100.1.2.100255142512279967419861751092660801801;1.3.6.1.4.1.9590.100.1.2.288927322810825451126607303002133867870;2.0468
2018;1.3.6.1.4.1.9590.100.1.2.184253527612282384503547030332658029304;1.3.6.1.4.1.9590.100.1.2.416794968311333059104915363034000056095;2.0436
2019;1.3.6.1.4.1.9590.100.1.2.189246939512931178432713217643907744035;1.3.6.1.4.1.9590.100.1.2.103042194511731671212799392140112927554;2.04
2018;1.3.6.1.4.1.9590.100.1.2.333626573811401864334738075473736460815;1.3.6.1.4.1.9590.100.1.2.340807659012308574004742020013463820061;2.0365
2018;1.3.6.1.4.1.9590.100.1.2.53790693111581267911590375930899100527;1.3.6.1.4.1.9590.100.1.2.313146926912430164729709226323323019869;2.0335
2018;1.3.6.1.4.1.9590.100.1.2.300938529212216039938930748541299265535;1.3.6.1.4.1.9590.100.1.2.64435467112567562100537926513945082612;2.0287
2019;1.3.6.1.4.1.9590.100.1.2.425310535711264538723758829363093267650;1.3.6.1.4.1.9590.100.1.2.188459204213626517431830432340888891464;2.0239
2018;1.3.6.1.4.1.9590.100.1.2.341760389112097011931665688932699391610;1.3.6.1.4.1.9590.100.1.2.120034340012815431226338484692006023952;2.0234
2019;1.3.6.1.4.1.9590.100.1.2.307952059313285415026884988760419196525;1.3.6.1.4.1.9590.100.1.2.174116138812520323303989411070233759802;2.0219
2018;1.3.6.1.4.1.9590.100.1.2.40804282910727939905591886264056570946;1.3.6.1.4.1.9590.100.1.2.344958873111819205639461008823472696765;2.0209
2019;1.3.6.1.4.1.9590.100.1.2.265073535011642269838669823312298901234;1.3.6.1.4.1.9590.100.1.2.429414546612834608103692904172592836336;2.0208
2019;1.3.6.1.4.1.9590.100.1.2.204338082212544545223875662481370870496;1.3.6.1.4.1.9590.100.1.2.3923955311409763310616843951388716260;2.0203
2019;1.3.6.1.4.1.9590.100.1.2.183639195710593155806281568373894300386;1.3.6.1.4.1.9590.100.1.2.322065801111288237608303187470335575315;2.0184
2018;1.3.6.1.4.1.9590.100.1.2.371068076413563523630993053663206112402;1.3.6.1.4.1.9590.100.1.2.361413162512763989123278025250783865061;2.0164
2019;1.3.6.1.4.1.9590.100.1.2.89659554610521832922690955980361238047;1.3.6.1.4.1.9590.100.1.2.311403436112950324927935223113133138320;2.0155
2018;1.3.6.1.4.1.9590.100.1.2.46821832512971567425737279163044689746;1.3.6.1.4.1.9590.100.1.2.147692064411953284629902217090778891162;2.0096
2018;1.3.6.1.4.1.9590.100.1.2.49721604613038504501676148602345445770;1.3.6.1.4.1.9590.100.1.2.190610458212479976831818172463607412486;1.9982
2018;1.3.6.1.4.1.9590.100.1.2.147309677511668559041387521341771741452;1.3.6.1.4.1.9590.100.1.2.365377533612916371018269031701431590749;1.9835
2019;1.3.6.1.4.1.9590.100.1.2.70036609510906843111101679700025785105;1.3.6.1.4.1.9590.100.1.2.257232226711664409104614729152329605659;1.9822
2018;1.3.6.1.4.1.9590.100.1.2.43832445311241832222848183651382215179;1.3.6.1.4.1.9590.100.1.2.348845778212155558212227534673674756341;1.9798
2019;1.3.6.1.4.1.9590.100.1.2.362954633810639543801129880762489335803;1.3.6.1.4.1.9590.100.1.2.368381759213289851620800142701802460115;1.9761
2019;1.3.6.1.4.1.9590.100.1.2.238454540611995957506639955370209710571;1.3.6.1.4.1.9590.100.1.2.394010738912955325211144961502958036639;1.9554
2019;1.3.6.1.4.1.9590.100.1.2.268020555211159600238416529242411328770;1.3.6.1.4.1.9590.100.1.2.91601316213163548539480971581015215491;1.9396
2018;1.3.6.1.4.1.9590.100.1.2.358013699911886134107392482732438441589;1.3.6.1.4.1.9590.100.1.2.420875972312759117516169580890340307631;1.9349
2018;1.3.6.1.4.1.9590.100.1.2.144847487013551870201253561853834352879;1.3.6.1.4.1.9590.100.1.2.22785085912818995005083196670362863738;1.9301
2019;1.3.6.1.4.1.9590.100.1.2.192339252811885874220048567533036607472;1.3.6.1.4.1.9590.100.1.2.164550786510586373007730620323665480916;1.9163
2018;1.3.6.1.4.1.9590.100.1.2.203126021112488107405735824942255688840;1.3.6.1.4.1.9590.100.1.2.279726092911677606225464354802616210004;1.9111
2018;1.3.6.1.4.1.9590.100.1.2.197443827513960330239380519710280866113;1.3.6.1.4.1.9590.100.1.2.326528654913775144203785429920966955609;1.9014
2018;1.3.6.1.4.1.9590.100.1.2.303832813712619320525566509361031481727;1.3.6.1.4.1.9590.100.1.2.266711967611966704819242169802334676395;1.8855
2019;1.3.6.1.4.1.9590.100.1.2.104559250610686802039119026353027356700;1.3.6.1.4.1.9590.100.1.2.229833350911541530900544073362738281599;1.8818
2019;1.3.6.1.4.1.9590.100.1.2.286249517012594076501124916653299283915;1.3.6.1.4.1.9590.100.1.2.271883871012742518830149206191409386102;1.8816
2019;1.3.6.1.4.1.9590.100.1.2.421504117810763457633945514820121278909;1.3.6.1.4.1.9590.100.1.2.198129275311136800220761176843841012550;1.8736
2018;1.3.6.1.4.1.9590.100.1.2.33458957212038702912282405153435847056;1.3.6.1.4.1.9590.100.1.2.283191824411357042615517963632086821292;1.8715
2018;1.3.6.1.4.1.9590.100.1.2.192274971710721147634487261671808202627;1.3.6.1.4.1.9590.100.1.2.61996303910812746117376305920388226897;1.8631
2019;1.3.6.1.4.1.9590.100.1.2.19144466612014655328415541000236640455;1.3.6.1.4.1.9590.100.1.2.141941303312231409201665642513436748783;1.8411
2018;1.3.6.1.4.1.9590.100.1.2.184050019212993310441463059473582244347;1.3.6.1.4.1.9590.100.1.2.239046390610226215119236245791085618815;1.8274
2018;1.3.6.1.4.1.9590.100.1.2.357444905712779678436837838223549493364;1.3.6.1.4.1.9590.100.1.2.132095934212733379335927569161896616551;1.819
2018;1.3.6.1.4.1.9590.100.1.2.167870067011648140722767072463789484603;1.3.6.1.4.1.9590.100.1.2.353032797413041575721957201053038652229;1.8159
2019;1.3.6.1.4.1.9590.100.1.2.100677788112583715516471760910342881344;1.3.6.1.4.1.9590.100.1.2.298646442011197358507839937303261195432;1.8081
2018;1.3.6.1.4.1.9590.100.1.2.47373392112999801728042479752710917828;1.3.6.1.4.1.9590.100.1.2.103588136911432807637575185181114604385;1.7988
2018;1.3.6.1.4.1.9590.100.1.2.198146961111453656303174984981744542311;1.3.6.1.4.1.9590.100.1.2.133018529911830913042244356473782428116;1.7959
2019;1.3.6.1.4.1.9590.100.1.2.80862884113094463808440380790628503462;1.3.6.1.4.1.9590.100.1.2.409219843112568795205749139760327256495;1.7832
2018;1.3.6.1.4.1.9590.100.1.2.16087329512540626901776055440069362402;1.3.6.1.4.1.9590.100.1.2.22193975211257468037410249012559305443;1.7789
2019;1.3.6.1.4.1.9590.100.1.2.91747160511391504231012696754111791374;1.3.6.1.4.1.9590.100.1.2.315686538211841545223582002483000489768;1.7747
2018;1.3.6.1.4.1.9590.100.1.2.220594676212633196409424516300144357609;1.3.6.1.4.1.9590.100.1.2.76826372912531902129461077942976529870;1.7643
2019;1.3.6.1.4.1.9590.100.1.2.238067860311357655029766240473087823033;1.3.6.1.4.1.9590.100.1.2.345286040510273632831252561183362632837;1.7625
2018;1.3.6.1.4.1.9590.100.1.2.235718703211340609617258182571259256816;1.3.6.1.4.1.9590.100.1.2.397568841711914182801231215730194148752;1.751
2019;1.3.6.1.4.1.9590.100.1.2.262499040410283964441921292043112596857;1.3.6.1.4.1.9590.100.1.2.94334354111000407601043229693227402509;1.7498
2018;1.3.6.1.4.1.9590.100.1.2.185588152712457377512256917951660607652;1.3.6.1.4.1.9590.100.1.2.426834132211125195500072155331447809515;1.7437
2019;1.3.6.1.4.1.9590.100.1.2.312173428311133582212589472612974992873;1.3.6.1.4.1.9590.100.1.2.166015874412953125517224518622241317879;1.7336
2018;1.3.6.1.4.1.9590.100.1.2.350471644312261754905735571673216062117;1.3.6.1.4.1.9590.100.1.2.40784115712755014036490190612835265799;1.7311
2019;1.3.6.1.4.1.9590.100.1.2.318756000111921007435162561612129568453;1.3.6.1.4.1.9590.100.1.2.165595367713424136813256209144241066251;1.7256
2018;1.3.6.1.4.1.9590.100.1.2.158927270011902262239842154731429547649;1.3.6.1.4.1.9590.100.1.2.405630010113926245206661244491159962800;1.7235
2019;1.3.6.1.4.1.9590.100.1.2.412882473611895827918036949920311522980;1.3.6.1.4.1.9590.100.1.2.61565277610475523606736132210193376209;1.7155
2019;1.3.6.1.4.1.9590.100.1.2.142538964413631846508129483681233905784;1.3.6.1.4.1.9590.100.1.2.364125625912216974304634948341200958275;1.714
2018;1.3.6.1.4.1.9590.100.1.2.146080510710472809201966772611894077164;1.3.6.1.4.1.9590.100.1.2.43804012213676541405952723250045109338;1.7099
2018;1.3.6.1.4.1.9590.100.1.2.327162502813378908906475147683352665026;1.3.6.1.4.1.9590.100.1.2.206427711211019416107353640214222579775;1.7093
2018;1.3.6.1.4.1.9590.100.1.2.88082969012278684927725646152606858883;1.3.6.1.4.1.9590.100.1.2.388559916212179176237184306232319659626;1.7014
2018;1.3.6.1.4.1.9590.100.1.2.173335290512481342608957640961931073291;1.3.6.1.4.1.9590.100.1.2.279712396211930372436639750872214045787;1.6932
2018;1.3.6.1.4.1.9590.100.1.2.306066062712414506504437676883976343197;1.3.6.1.4.1.9590.100.1.2.262393207512012179817573807432937652820;1.6867
2019;1.3.6.1.4.1.9590.100.1.2.242629133711789307519193752942333638167;1.3.6.1.4.1.9590.100.1.2.51572713013562163138155083903991621729;1.6866
2018;1.3.6.1.4.1.9590.100.1.2.63180309111169681720610471922633530931;1.3.6.1.4.1.9590.100.1.2.92740702411114001523406880150705252968;1.6849
2018;1.3.6.1.4.1.9590.100.1.2.154383665712230313901180067073463848610;1.3.6.1.4.1.9590.100.1.2.331868128510392492807670757380426423911;1.6723
2018;1.3.6.1.4.1.9590.100.1.2.164931809110411423417766872953687404047;1.3.6.1.4.1.9590.100.1.2.21242656011488563832202896971888938669;1.6699
2018;1.3.6.1.4.1.9590.100.1.2.172896462211665658310325126692775183985;1.3.6.1.4.1.9590.100.1.2.218591451511487359316280362700678713889;1.6667
2018;1.3.6.1.4.1.9590.100.1.2.121241385512521940726917746183401991919;1.3.6.1.4.1.9590.100.1.2.86433164913011825311328377790414454978;1.6538
2019;1.3.6.1.4.1.9590.100.1.2.169685793112936685435142224930511570933;1.3.6.1.4.1.9590.100.1.2.212167821911296698933939040342629309811;1.6518
2019;1.3.6.1.4.1.9590.100.1.2.1716538411724766741783308102017982333;1.3.6.1.4.1.9590.100.1.2.250376878312388796641939908231081547653;1.6449
2019;1.3.6.1.4.1.9590.100.1.2.297212551412593021225547145302873148420;1.3.6.1.4.1.9590.100.1.2.258651809611320747211508328120309479904;1.643
2019;1.3.6.1.4.1.9590.100.1.2.308956038012828694138423092651210092737;1.3.6.1.4.1.9590.100.1.2.161632100111624507426959376983315889930;1.6424
2019;1.3.6.1.4.1.9590.100.1.2.368890771013027987832838101992143261152;1.3.6.1.4.1.9590.100.1.2.164614290212078182104580340741382914699;1.6206
2018;1.3.6.1.4.1.9590.100.1.2.425467016910677983212078975290523144994;1.3.6.1.4.1.9590.100.1.2.381371051710805874712897481323018483850;1.6133
2018;1.3.6.1.4.1.9590.100.1.2.209303336411068888301246445090806186260;1.3.6.1.4.1.9590.100.1.2.180260094313641850004482807231773090490;1.6062
2018;1.3.6.1.4.1.9590.100.1.2.276037951012909500906116676093958800160;1.3.6.1.4.1.9590.100.1.2.304599138711994988039911328140555558534;1.5988
2018;1.3.6.1.4.1.9590.100.1.2.88001425711222576701380243290325395880;1.3.6.1.4.1.9590.100.1.2.212809500711018376319866820020881507090;1.5948
2018;1.3.6.1.4.1.9590.100.1.2.199184381712970349906840726232238905583;1.3.6.1.4.1.9590.100.1.2.375221611613022215839731493233857770699;1.5816
2018;1.3.6.1.4.1.9590.100.1.2.251954400513745953114832367522928331900;1.3.6.1.4.1.9590.100.1.2.299089815311984132027190811432303911754;1.5661
2018;1.3.6.1.4.1.9590.100.1.2.378292435211789471300393002570236770598;1.3.6.1.4.1.9590.100.1.2.87212179913097583427988678503421939653;1.5649
2018;1.3.6.1.4.1.9590.100.1.2.397777994712478831301357306120093229858;1.3.6.1.4.1.9590.100.1.2.54312246511322969335119011091863636201;1.5639
2018;1.3.6.1.4.1.9590.100.1.2.258873518611312020103943681441533478656;1.3.6.1.4.1.9590.100.1.2.112003127912293403921961809170456292848;1.5626
2018;1.3.6.1.4.1.9590.100.1.2.329733706511360956213613564200605081129;1.3.6.1.4.1.9590.100.1.2.271423888612235036520257412192740666689;1.5624
2019;1.3.6.1.4.1.9590.100.1.2.225990696211768600614109735753330260661;1.3.6.1.4.1.9590.100.1.2.384142289612482598518084658210846605065;1.5607
2018;1.3.6.1.4.1.9590.100.1.2.356551306012314712811716286810889533806;1.3.6.1.4.1.9590.100.1.2.348184749313421445640661728100046540322;1.5566
2018;1.3.6.1.4.1.9590.100.1.2.330464398113671180308954016620412438156;1.3.6.1.4.1.9590.100.1.2.40360632511226312308233043731639645655;1.5512
2018;1.3.6.1.4.1.9590.100.1.2.393216801111201245836347145471926551734;1.3.6.1.4.1.9590.100.1.2.371371872712960154812628448020368520976;1.548
2019;1.3.6.1.4.1.9590.100.1.2.319633749711063698125762298011499346804;1.3.6.1.4.1.9590.100.1.2.375764377711701365130488139612960149059;1.548
2018;1.3.6.1.4.1.9590.100.1.2.6288337811034919305107217204042988627;1.3.6.1.4.1.9590.100.1.2.405742452912093575629952751933994249966;1.5431
2019;1.3.6.1.4.1.9590.100.1.2.62727830311863946426390252883287973162;1.3.6.1.4.1.9590.100.1.2.80197791911002826733830585693721856403;1.5379
2018;1.3.6.1.4.1.9590.100.1.2.183078980013316706314555565271126895372;1.3.6.1.4.1.9590.100.1.2.378166480212290325131287404902984956904;1.534
2019;1.3.6.1.4.1.9590.100.1.2.210445192212285845239873740040903120894;1.3.6.1.4.1.9590.100.1.2.165915866811855959429701167501978482972;1.5305
2018;1.3.6.1.4.1.9590.100.1.2.94781686112224186214903957941385697290;1.3.6.1.4.1.9590.100.1.2.257341307012693658001068240963132038133;1.5298
2018;1.3.6.1.4.1.9590.100.1.2.173398982113174108216633952513271197680;1.3.6.1.4.1.9590.100.1.2.323958321511829787532044996160320068748;1.5185
2018;1.3.6.1.4.1.9590.100.1.2.24219396312848105423727010892234603825;1.3.6.1.4.1.9590.100.1.2.251221404612499889411987772432884218600;1.5138
2018;1.3.6.1.4.1.9590.100.1.2.252613021410543227912030613992947359575;1.3.6.1.4.1.9590.100.1.2.218283971711024267723577296772724955781;1.5108
2019;1.3.6.1.4.1.9590.100.1.2.331536647612691385730599233753008582883;1.3.6.1.4.1.9590.100.1.2.80879782311390246613429930583975303044;1.5054
2018;1.3.6.1.4.1.9590.100.1.2.355570903512368120236365175154126928328;1.3.6.1.4.1.9590.100.1.2.9463797210914801433656518650456354409;1.5027
2018;1.3.6.1.4.1.9590.100.1.2.80769486311296939204935233633409377200;1.3.6.1.4.1.9590.100.1.2.390220021212232166136028033560266395598;1.5014
2018;1.3.6.1.4.1.9590.100.1.2.132129642511745984810477159682251860727;1.3.6.1.4.1.9590.100.1.2.187219511112836332307063766302020578507;1.4975
2018;1.3.6.1.4.1.9590.100.1.2.101143222013941376635697046202564729498;1.3.6.1.4.1.9590.100.1.2.102966706812884569429885159991714232344;1.4907
2018;1.3.6.1.4.1.9590.100.1.2.182021350112787989434197554091945405942;1.3.6.1.4.1.9590.100.1.2.355811937810218877440249394264119444248;1.4779
2018;1.3.6.1.4.1.9590.100.1.2.366974235012570066410572911772672192208;1.3.6.1.4.1.9590.100.1.2.166206674412781200304081693720233194675;1.4778
2018;1.3.6.1.4.1.9590.100.1.2.380187924713005960812929255761210903227;1.3.6.1.4.1.9590.100.1.2.315185427511506359521842136604005817998;1.4653
2019;1.3.6.1.4.1.9590.100.1.2.422691652011813640623363183732847582838;1.3.6.1.4.1.9590.100.1.2.230199987413146454632433105242168813343;1.4648
2019;1.3.6.1.4.1.9590.100.1.2.1000724812764481316293374793545896272;1.3.6.1.4.1.9590.100.1.2.193543661012314095040250722971062712083;1.4646
2018;1.3.6.1.4.1.9590.100.1.2.64391609511735342132994564060519652071;1.3.6.1.4.1.9590.100.1.2.377837907012082964104549600363927547745;1.4567
2019;1.3.6.1.4.1.9590.100.1.2.371800147311156076724807197941438502562;1.3.6.1.4.1.9590.100.1.2.6834281711363121720043616473284238210;1.4463
2018;1.3.6.1.4.1.9590.100.1.2.282404764111465354032120503344014757676;1.3.6.1.4.1.9590.100.1.2.66522151710726460930241340381292006852;1.4426
2019;1.3.6.1.4.1.9590.100.1.2.244335297811553806039374378673113138997;1.3.6.1.4.1.9590.100.1.2.266687078611979984327893369642595175118;1.439
2018;1.3.6.1.4.1.9590.100.1.2.243473984112425822919492609694205448467;1.3.6.1.4.1.9590.100.1.2.114188700612783860626716382024233109385;1.4296
2018;1.3.6.1.4.1.9590.100.1.2.129956953612587901320972279472533357738;1.3.6.1.4.1.9590.100.1.2.412574023712405986433723145382079584084;1.4271
2019;1.3.6.1.4.1.9590.100.1.2.377268445613813234525574076580372394504;1.3.6.1.4.1.9590.100.1.2.410651203211516482427728411481601525609;1.4259
2018;1.3.6.1.4.1.9590.100.1.2.82107286913578450615530671651989102887;1.3.6.1.4.1.9590.100.1.2.387381684512311935318309948193057446071;1.4237
2018;1.3.6.1.4.1.9590.100.1.2.124708084311083472921713332942527394459;1.3.6.1.4.1.9590.100.1.2.374575780511185878903638990410251684331;1.4234
2019;1.3.6.1.4.1.9590.100.1.2.297328835513904190709173326482172184251;1.3.6.1.4.1.9590.100.1.2.305032352911753226728958196674117034350;1.4165
2018;1.3.6.1.4.1.9590.100.1.2.280681669312367920922490792064186200539;1.3.6.1.4.1.9590.100.1.2.92693071713687817134358027691062716281;1.409
2019;1.3.6.1.4.1.9590.100.1.2.112724755112031512815065777923458156278;1.3.6.1.4.1.9590.100.1.2.421656723812553766625802692400853428671;1.394
2019;1.3.6.1.4.1.9590.100.1.2.183561821411413853934992485271135434418;1.3.6.1.4.1.9590.100.1.2.32380624611399874733476384052492213619;1.3883
2019;1.3.6.1.4.1.9590.100.1.2.143483170612817887420932732522378439496;1.3.6.1.4.1.9590.100.1.2.144971449912679347713043245223416877464;1.3851
2018;1.3.6.1.4.1.9590.100.1.2.171225864912572123936914725531726695944;1.3.6.1.4.1.9590.100.1.2.244079358411432773433875715844288171400;1.3827
2019;1.3.6.1.4.1.9590.100.1.2.364700089911330915827005894590215598096;1.3.6.1.4.1.9590.100.1.2.316743702912201934100441911463796337414;1.372
2018;1.3.6.1.4.1.9590.100.1.2.426969983310956245827809619320620681029;1.3.6.1.4.1.9590.100.1.2.173397545411334288322444698961358196751;1.37
2018;1.3.6.1.4.1.9590.100.1.2.116073234910785416635645136903684090499;1.3.6.1.4.1.9590.100.1.2.405616305311882985627384897590991111781;1.3633
2018;1.3.6.1.4.1.9590.100.1.2.27892031510096511029480119171384053131;1.3.6.1.4.1.9590.100.1.2.237781601011807815533665991011762834534;1.3513
2018;1.3.6.1.4.1.9590.100.1.2.95692671613738704113047203010859956011;1.3.6.1.4.1.9590.100.1.2.4480884312996289337339370662546841973;1.3449
2018;1.3.6.1.4.1.9590.100.1.2.104642274011144948842096385682049135894;1.3.6.1.4.1.9590.100.1.2.350801343212964330826511551232673320333;1.3388
2018;1.3.6.1.4.1.9590.100.1.2.15044756112602110705202179974187996910;1.3.6.1.4.1.9590.100.1.2.180894437811488852616446583672269259483;1.3362
2018;1.3.6.1.4.1.9590.100.1.2.133146166313852279806276069710955904349;1.3.6.1.4.1.9590.100.1.2.22594651511077162333718230150288737453;1.3275
2018;1.3.6.1.4.1.9590.100.1.2.40552091611547974612699422053634479200;1.3.6.1.4.1.9590.100.1.2.198219096410002558532081130811546517591;1.327
2019;1.3.6.1.4.1.9590.100.1.2.47720082913965855717199671430856045788;1.3.6.1.4.1.9590.100.1.2.217206014612124060737797938404178229484;1.3244
2019;1.3.6.1.4.1.9590.100.1.2.317536717211304166440482182760565567337;1.3.6.1.4.1.9590.100.1.2.115915535711497250208353483933045029151;1.3175
2018;1.3.6.1.4.1.9590.100.1.2.413347889712171631425640529194134983769;1.3.6.1.4.1.9590.100.1.2.330456538512174280622439773623092829346;1.3011
2019;1.3.6.1.4.1.9590.100.1.2.380237020213130743211008948901412947875;1.3.6.1.4.1.9590.100.1.2.296483577411790009718814412092126756755;1.2948
2018;1.3.6.1.4.1.9590.100.1.2.139090094811657210640682832910691639387;1.3.6.1.4.1.9590.100.1.2.260983312311362558323981042270211457983;1.2937
2018;1.3.6.1.4.1.9590.100.1.2.252971562612467385325365242081962114489;1.3.6.1.4.1.9590.100.1.2.333615994811371653322306543703580440819;1.2931
2019;1.3.6.1.4.1.9590.100.1.2.142060120311845081526675575133161970395;1.3.6.1.4.1.9590.100.1.2.413008227411601428316395897913332927354;1.2867
2018;1.3.6.1.4.1.9590.100.1.2.290179827811131938222070276443666581458;1.3.6.1.4.1.9590.100.1.2.150039895710427741830678273363248840010;1.2837
2018;1.3.6.1.4.1.9590.100.1.2.388637186710784976101840608270087059564;1.3.6.1.4.1.9590.100.1.2.166171718813035135825395206621720218085;1.2835
2018;1.3.6.1.4.1.9590.100.1.2.268157786312524580626512505882329120086;1.3.6.1.4.1.9590.100.1.2.91248267611290769211240510741858848776;1.2792
2018;1.3.6.1.4.1.9590.100.1.2.338312250813167890714463914530134882911;1.3.6.1.4.1.9590.100.1.2.54024923613254285119606222114005396126;1.2758
2019;1.3.6.1.4.1.9590.100.1.2.306961706912160758804133052552071972684;1.3.6.1.4.1.9590.100.1.2.167518394612673179420227388650624607369;1.2739
2019;1.3.6.1.4.1.9590.100.1.2.205074084613104112110563334924275100556;1.3.6.1.4.1.9590.100.1.2.380555110912842399232907787550707881380;1.2661
2019;1.3.6.1.4.1.9590.100.1.2.298300974910832063821728177961810576388;1.3.6.1.4.1.9590.100.1.2.222340048912557880303356712300950157480;1.2596
2018;1.3.6.1.4.1.9590.100.1.2.367136593112158325216206196853686301633;1.3.6.1.4.1.9590.100.1.2.49868249711887105134036410033195901503;1.2592
2018;1.3.6.1.4.1.9590.100.1.2.147684204112905855102651071232980142820;1.3.6.1.4.1.9590.100.1.2.375096267411418696608340167032815250260;1.2587
2019;1.3.6.1.4.1.9590.100.1.2.320656707212992359136512764734093990175;1.3.6.1.4.1.9590.100.1.2.158224819212906024812628591412365547499;1.2406
2019;1.3.6.1.4.1.9590.100.1.2.252833313411176252639880058003397126536;1.3.6.1.4.1.9590.100.1.2.200881196012178372828338111334184292229;1.2384
2019;1.3.6.1.4.1.9590.100.1.2.142480723710718618717784802641405207807;1.3.6.1.4.1.9590.100.1.2.173124281112465357640852307662638879459;1.2365
2018;1.3.6.1.4.1.9590.100.1.2.272623161211420965839185307101881212285;1.3.6.1.4.1.9590.100.1.2.190163212113406920015642190183754920323;1.2253
2019;1.3.6.1.4.1.9590.100.1.2.274248048111655983442286375703711197608;1.3.6.1.4.1.9590.100.1.2.331224944410203502925917505303060328138;1.2242
2018;1.3.6.1.4.1.9590.100.1.2.75747197411116452335354177640888613385;1.3.6.1.4.1.9590.100.1.2.384140205312255895411934099671406389342;1.2213
2018;1.3.6.1.4.1.9590.100.1.2.40605088411901397813086752272941191503;1.3.6.1.4.1.9590.100.1.2.126792395612605236836881238330878089107;1.2155
2019;1.3.6.1.4.1.9590.100.1.2.283515667413995117518493779251071564296;1.3.6.1.4.1.9590.100.1.2.153005041510651646240007395051336717458;1.2143
2019;1.3.6.1.4.1.9590.100.1.2.294990578613725256011148771012431114984;1.3.6.1.4.1.9590.100.1.2.179365015910720710911967807011396984615;1.2132
2018;1.3.6.1.4.1.9590.100.1.2.256460454911062986913436003112897079706;1.3.6.1.4.1.9590.100.1.2.344597902112863503605022478401914767343;1.2076
2018;1.3.6.1.4.1.9590.100.1.2.201572812711436933633460568673456480253;1.3.6.1.4.1.9590.100.1.2.392352906011981985911695395190132751626;1.2067
2018;1.3.6.1.4.1.9590.100.1.2.51878479211402265201119691630709516152;1.3.6.1.4.1.9590.100.1.2.116960242111044059439483977253104480884;1.1954
2018;1.3.6.1.4.1.9590.100.1.2.140756406412365237010893861581146698142;1.3.6.1.4.1.9590.100.1.2.309362661310880687101235214562920951337;1.1817
2018;1.3.6.1.4.1.9590.100.1.2.415408365811244797334990660352946449783;1.3.6.1.4.1.9590.100.1.2.338708081210801411619278217303504421824;1.1771
2019;1.3.6.1.4.1.9590.100.1.2.427782496311947153516930098261037588766;1.3.6.1.4.1.9590.100.1.2.272714895211420915424116379242167169123;1.1676
2018;1.3.6.1.4.1.9590.100.1.2.423724278712359874110726847350982706685;1.3.6.1.4.1.9590.100.1.2.391900597512082260816204540191390060905;1.1623
2019;1.3.6.1.4.1.9590.100.1.2.85894881712739554813502670202856824240;1.3.6.1.4.1.9590.100.1.2.360292868312675305005015469224127294129;1.1623
2019;1.3.6.1.4.1.9590.100.1.2.393325199611798444716937870590576430245;1.3.6.1.4.1.9590.100.1.2.169427540911385199934305573432511805661;1.1496
2019;1.3.6.1.4.1.9590.100.1.2.136434612013405749711870698800600766872;1.3.6.1.4.1.9590.100.1.2.265067571212194690725167425330643870514;1.1308
2019;1.3.6.1.4.1.9590.100.1.2.44741148912619522315852507421837263424;1.3.6.1.4.1.9590.100.1.2.259207799511090192621875457301189208717;1.1095
2018;1.3.6.1.4.1.9590.100.1.2.86637244611303783632984441673512434235;1.3.6.1.4.1.9590.100.1.2.124830436512659202531325518243066867512;1.1078
2019;1.3.6.1.4.1.9590.100.1.2.13868750212053157624141613271456876634;1.3.6.1.4.1.9590.100.1.2.319263740311210447907226221420045455623;1.0999
2019;1.3.6.1.4.1.9590.100.1.2.298927922512338372839235683032594229583;1.3.6.1.4.1.9590.100.1.2.354838170911030454815924991232261118059;1.0889
2019;1.3.6.1.4.1.9590.100.1.2.87753896911151619217800777314264264139;1.3.6.1.4.1.9590.100.1.2.363080987413043465936760687402588260782;1.0835
2018;1.3.6.1.4.1.9590.100.1.2.117491976711242718138812545881702651711;1.3.6.1.4.1.9590.100.1.2.107049126512625883508960439321866845676;1.0826
2018;1.3.6.1.4.1.9590.100.1.2.201443693312181178817980374381359535586;1.3.6.1.4.1.9590.100.1.2.406227074811672688217989098522999245438;1.0789
2019;1.3.6.1.4.1.9590.100.1.2.220574455512407737413450756061661478130;1.3.6.1.4.1.9590.100.1.2.167886485812211644307548525371846598181;1.0788
2018;1.3.6.1.4.1.9590.100.1.2.294705066011730879916620299673632090434;1.3.6.1.4.1.9590.100.1.2.11392355612766365110774575892908385791;1.0765
2018;1.3.6.1.4.1.9590.100.1.2.246260551312839721813566714174178647547;1.3.6.1.4.1.9590.100.1.2.5142091612455930503665839382334719509;1.0734
2018;1.3.6.1.4.1.9590.100.1.2.62146506511630169932565907760485622775;1.3.6.1.4.1.9590.100.1.2.250580228213994672914717585031315993591;1.073
2018;1.3.6.1.4.1.9590.100.1.2.50689966513368685632081755473701454791;1.3.6.1.4.1.9590.100.1.2.114227327312615145424484650624274322495;1.0719
2018;1.3.6.1.4.1.9590.100.1.2.262680053611507435133000964113056346224;1.3.6.1.4.1.9590.100.1.2.144185953011488612611878119801508435779;1.0717
